SmartZoneName,curb_zone_id,week,day,bookings,Weekend_dummy,retail_nn1,retail_nn2,retail_nn3,quick_grocery_nn1,quick_grocery_nn2,quick_grocery_nn3,dining_nn1,dining_nn2,dining_nn3,housing_nn1,housing_nn2,housing_nn3,commercial_nn1,commercial_nn2,commercial_nn3,industrial_nn1,industrial_nn2,industrial_nn3,civic_nn1,civic_nn2,civic_nn3,school_nn1,school_nn2,school_nn3,healthcare_nn1,healthcare_nn2,healthcare_nn3,parking_nn1,parking_nn2,parking_nn3,attraction_nn1,attraction_nn2,attraction_nn3,CLASS_2,Bike_Network_dummy,geometry,dist_class_1,dist_class_2,dist_class_3,dist_class_4,dist_class_5,Prediction,Residual,AbsResidual
1200 Sansom Street (near 12 Street),187,12,Thu,2,0,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.913290885727284,0.0867091142727161,0.0867091142727161
1200 Sansom Street (near 12 Street),187,12,Sat,0,1,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,0.19249352305824244,-0.19249352305824244,0.19249352305824244
1200 Sansom Street (near 12 Street),187,14,Sun,0,1,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,0.19249352305824244,-0.19249352305824244,0.19249352305824244
1200 Sansom Street (near 12 Street),187,42,Fri,1,0,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.913290885727284,-0.9132908857272839,0.9132908857272839
1200 Sansom Street (near 12 Street),187,43,Wed,0,0,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.913290885727284,-1.913290885727284,1.913290885727284
1200 Sansom Street (near 12 Street),187,44,Tue,0,0,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.913290885727284,-1.913290885727284,1.913290885727284
1200 Sansom Street (near 12 Street),187,44,Sat,0,1,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,0.19249352305824244,-0.19249352305824244,0.19249352305824244
1200 Sansom Street (near 12 Street),187,45,Mon,2,0,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.913290885727284,0.0867091142727161,0.0867091142727161
1200 Sansom Street (near 12 Street),187,45,Tue,0,0,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.913290885727284,-1.913290885727284,1.913290885727284
1200 Sansom Street (near 12 Street),187,46,Thu,5,0,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.913290885727284,3.086709114272716,3.086709114272716
1200 Sansom Street (near 12 Street),187,46,Sat,0,1,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,0.19249352305824244,-0.19249352305824244,0.19249352305824244
1200 Sansom Street (near 12 Street),187,47,Tue,2,0,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.913290885727284,0.0867091142727161,0.0867091142727161
1200 Sansom Street (near 12 Street),187,48,Tue,0,0,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.913290885727284,-1.913290885727284,1.913290885727284
1200 Sansom Street (near 12 Street),187,48,Thu,4,0,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.913290885727284,2.086709114272716,2.086709114272716
1200 Sansom Street (near 12 Street),187,48,Fri,2,0,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.913290885727284,0.0867091142727161,0.0867091142727161
1200 Sansom Street (near 12 Street),187,50,Tue,2,0,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.913290885727284,0.0867091142727161,0.0867091142727161
1200 Sansom Street (near 12 Street),187,50,Thu,0,0,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.913290885727284,-1.913290885727284,1.913290885727284
1200 Sansom Street (near 12 Street),187,50,Fri,0,0,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.913290885727284,-1.913290885727284,1.913290885727284
1200 Sansom Street (near 12 Street),187,51,Fri,2,0,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.913290885727284,0.0867091142727161,0.0867091142727161
1200 Sansom Street (near 12 Street),187,51,Sat,0,1,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,0.19249352305824244,-0.19249352305824244,0.19249352305824244
1200 Sansom Street (near 12 Street),187,52,Sun,0,1,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,0.19249352305824244,-0.19249352305824244,0.19249352305824244
1200 Sansom Street (near 12 Street),187,52,Wed,2,0,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.913290885727284,0.0867091142727161,0.0867091142727161
1200 Sansom Street (near 12 Street),187,52,Fri,2,0,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.913290885727284,0.0867091142727161,0.0867091142727161
1200 Sansom Street (near 12 Street),187,53,Mon,0,0,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.913290885727284,-1.913290885727284,1.913290885727284
1200 Sansom Street (near 12 Street),187,53,Tue,0,0,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.913290885727284,-1.913290885727284,1.913290885727284
1200 Sansom Street (near 12 Street),187,53,Wed,0,0,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,1,"c(-75.1606828400471,  39.9496579482523)",2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.913290885727284,-1.913290885727284,1.913290885727284
1200 Sansom Street (near 13 Street),188,1,Tue,3,0,346.27483,577.4038,795.8348,2121.061,2135.325,2149.813,151.43603,161.53409,165.1173,64.32676,734.55624,737.6329,47.0877,81.27148,94.33987,4032.699,4068.888,4081.987,397.2753,464.6057,464.6057,359.8618,783.44647,817.17996,788.5121,817.39297,827.86058,6396.856,6399.76,6402.43,532.21,661.36001,666.55627,3,1,"c(-75.1616750039184,  39.9498623596499)",2816.8521374475486,300.328198494452,89.17716698117461,721.4578990389583,247.0409603435809,2.4253932828375,0.5746067171624998,0.5746067171624998
1200 Sansom Street (near 13 Street),188,1,Wed,2,0,346.27483,577.4038,795.8348,2121.061,2135.325,2149.813,151.43603,161.53409,165.1173,64.32676,734.55624,737.6329,47.0877,81.27148,94.33987,4032.699,4068.888,4081.987,397.2753,464.6057,464.6057,359.8618,783.44647,817.17996,788.5121,817.39297,827.86058,6396.856,6399.76,6402.43,532.21,661.36001,666.55627,3,1,"c(-75.1616750039184,  39.9498623596499)",2816.8521374475486,300.328198494452,89.17716698117461,721.4578990389583,247.0409603435809,2.4253932828375,-0.4253932828375002,0.4253932828375002
1200 Sansom Street (near 13 Street),188,1,Sat,1,1,346.27483,577.4038,795.8348,2121.061,2135.325,2149.813,151.43603,161.53409,165.1173,64.32676,734.55624,737.6329,47.0877,81.27148,94.33987,4032.699,4068.888,4081.987,397.2753,464.6057,464.6057,359.8618,783.44647,817.17996,788.5121,817.39297,827.86058,6396.856,6399.76,6402.43,532.21,661.36001,666.55627,3,1,"c(-75.1616750039184,  39.9498623596499)",2816.8521374475486,300.328198494452,89.17716698117461,721.4578990389583,247.0409603435809,0.17082801195716119,0.8291719880428388,0.8291719880428388
1200 Sansom Street (near 13 Street),188,2,Mon,1,0,346.27483,577.4038,795.8348,2121.061,2135.325,2149.813,151.43603,161.53409,165.1173,64.32676,734.55624,737.6329,47.0877,81.27148,94.33987,4032.699,4068.888,4081.987,397.2753,464.6057,464.6057,359.8618,783.44647,817.17996,788.5121,817.39297,827.86058,6396.856,6399.76,6402.43,532.21,661.36001,666.55627,3,1,"c(-75.1616750039184,  39.9498623596499)",2816.8521374475486,300.328198494452,89.17716698117461,721.4578990389583,247.0409603435809,2.4253932828375,-1.4253932828375002,1.4253932828375002
1200 Sansom Street (near 13 Street),188,2,Wed,3,0,346.27483,577.4038,795.8348,2121.061,2135.325,2149.813,151.43603,161.53409,165.1173,64.32676,734.55624,737.6329,47.0877,81.27148,94.33987,4032.699,4068.888,4081.987,397.2753,464.6057,464.6057,359.8618,783.44647,817.17996,788.5121,817.39297,827.86058,6396.856,6399.76,6402.43,532.21,661.36001,666.55627,3,1,"c(-75.1616750039184,  39.9498623596499)",2816.8521374475486,300.328198494452,89.17716698117461,721.4578990389583,247.0409603435809,2.4253932828375,0.5746067171624998,0.5746067171624998
1200 Sansom Street (near 13 Street),188,3,Mon,0,0,346.27483,577.4038,795.8348,2121.061,2135.325,2149.813,151.43603,161.53409,165.1173,64.32676,734.55624,737.6329,47.0877,81.27148,94.33987,4032.699,4068.888,4081.987,397.2753,464.6057,464.6057,359.8618,783.44647,817.17996,788.5121,817.39297,827.86058,6396.856,6399.76,6402.43,532.21,661.36001,666.55627,3,1,"c(-75.1616750039184,  39.9498623596499)",2816.8521374475486,300.328198494452,89.17716698117461,721.4578990389583,247.0409603435809,2.4253932828375,-2.4253932828375,2.4253932828375
1200 Sansom Street (near 13 Street),188,3,Tue,6,0,346.27483,577.4038,795.8348,2121.061,2135.325,2149.813,151.43603,161.53409,165.1173,64.32676,734.55624,737.6329,47.0877,81.27148,94.33987,4032.699,4068.888,4081.987,397.2753,464.6057,464.6057,359.8618,783.44647,817.17996,788.5121,817.39297,827.86058,6396.856,6399.76,6402.43,532.21,661.36001,666.55627,3,1,"c(-75.1616750039184,  39.9498623596499)",2816.8521374475486,300.328198494452,89.17716698117461,721.4578990389583,247.0409603435809,2.4253932828375,3.5746067171625,3.5746067171625
1200 Sansom Street (near 13 Street),188,3,Fri,6,0,346.27483,577.4038,795.8348,2121.061,2135.325,2149.813,151.43603,161.53409,165.1173,64.32676,734.55624,737.6329,47.0877,81.27148,94.33987,4032.699,4068.888,4081.987,397.2753,464.6057,464.6057,359.8618,783.44647,817.17996,788.5121,817.39297,827.86058,6396.856,6399.76,6402.43,532.21,661.36001,666.55627,3,1,"c(-75.1616750039184,  39.9498623596499)",2816.8521374475486,300.328198494452,89.17716698117461,721.4578990389583,247.0409603435809,2.4253932828375,3.5746067171625,3.5746067171625
1200 Sansom Street (near 13 Street),188,3,Sat,1,1,346.27483,577.4038,795.8348,2121.061,2135.325,2149.813,151.43603,161.53409,165.1173,64.32676,734.55624,737.6329,47.0877,81.27148,94.33987,4032.699,4068.888,4081.987,397.2753,464.6057,464.6057,359.8618,783.44647,817.17996,788.5121,817.39297,827.86058,6396.856,6399.76,6402.43,532.21,661.36001,666.55627,3,1,"c(-75.1616750039184,  39.9498623596499)",2816.8521374475486,300.328198494452,89.17716698117461,721.4578990389583,247.0409603435809,0.17082801195716119,0.8291719880428388,0.8291719880428388
