SmartZoneName,curb_zone_id,week,car,freight,truck,van,Sun,Mon,Tue,Wed,Thu,Fri,Sat,Mid_Day,overnight,PM_Rush,Total_Events,Total_Dwell_Time,Average_Dwell_Time,Precipitation,log_events,retail_nn1,retail_nn2,retail_nn3,quick_grocery_nn1,quick_grocery_nn2,quick_grocery_nn3,dining_nn1,dining_nn2,dining_nn3,housing_nn1,housing_nn2,housing_nn3,commercial_nn1,commercial_nn2,commercial_nn3,industrial_nn1,industrial_nn2,industrial_nn3,civic_nn1,civic_nn2,civic_nn3,school_nn1,school_nn2,school_nn3,healthcare_nn1,healthcare_nn2,healthcare_nn3,parking_nn1,parking_nn2,parking_nn3,attraction_nn1,attraction_nn2,attraction_nn3
1200 Sansom Street (near 13 Street),"188",3,0,0,10,13,0,0,6,1,9,6,1,5,2,16,"23",1712.36,74.4504347826087,8.7113,1.36172783601759," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",4,0,1,7,3,0,3,2,2,3,1,0,2,2,7,"11",699.43,63.5845454545455,12.4127,1.04139268515823," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",5,0,2,7,5,0,2,3,2,5,2,0,3,1,10,"14",1054.03,75.2878571428571,0.2545,1.14612803567824," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",6,0,6,3,11,0,3,3,6,4,3,1,5,1,14,"20",1626.6,81.33,0.0906,1.30102999566398," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",7,0,5,5,15,0,5,4,7,5,4,0,6,1,18,"25",1681.49,67.2596,6.9221,1.39794000867204," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",8,0,2,1,5,0,0,1,3,1,1,2,2,0,6,"8",502.6,62.825,0.5716,0.903089986991944," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",9,0,0,1,8,0,0,1,2,4,2,0,2,0,7,"9",434.29,48.2544444444444,8.2545,0.954242509439325," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",10,0,5,1,9,0,3,2,3,5,2,0,2,0,13,"15",814.47,54.298,1.952,1.17609125905568," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",11,0,3,1,18,0,5,4,3,5,5,0,8,0,14,"22",1536.53,69.8422727272727,0.6058,1.34242268082221," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",12,0,2,3,10,0,3,3,3,5,1,0,5,0,10,"15",1236.97,82.4646666666667,5.4921,1.17609125905568," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",13,0,4,3,7,0,2,1,2,6,3,0,4,0,10,"14",871.48,62.2485714285714,6.4729,1.14612803567824," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",14,0,1,2,6,0,1,0,2,5,1,0,3,0,6,"9",647.4,71.9333333333333,0.3601,0.954242509439325," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",15,0,0,0,9,0,6,1,2,0,0,0,2,0,7,"9",600.26,66.6955555555556,0.0005,0.954242509439325," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",42,0,0,1,4,0,3,0,1,0,1,0,0,0,5,"5",301.7,60.34,5.6804,0.698970004336019," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",43,0,0,5,3,0,0,3,0,2,3,0,4,0,4,"8",369.17,46.14625,6.0934,0.903089986991944," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",44,0,0,7,3,0,1,3,2,3,1,0,5,0,5,"10",441.07,44.107,1.3507,1," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",45,0,0,10,4,0,2,0,5,3,3,1,8,0,6,"14",559.95,39.9964285714286,3.4217,1.14612803567824," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",46,0,0,7,5,0,3,2,2,4,1,0,5,2,5,"12",709.02,59.085,11.6212,1.07918124604762," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",47,0,0,8,5,0,4,2,5,0,2,0,3,1,9,"13",910.47,70.0361538461539,0.4505,1.11394335230684," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",48,0,1,7,9,0,1,2,4,7,3,0,5,0,12,"17",1264.3,74.3705882352941,6.7022,1.23044892137827," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",49,0,0,7,4,0,1,1,3,2,3,1,2,0,9,"11",917.01,83.3645454545454,8.1838,1.04139268515823," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",50,0,1,4,4,0,0,3,4,1,1,0,1,1,7,"9",567.65,63.0722222222222,15.9223,0.954242509439325," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",51,0,0,7,9,0,6,1,3,4,2,0,1,0,15,"16",1065.49,66.593125,8.9926,1.20411998265592," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",52,0,0,8,6,0,0,2,6,5,1,0,4,1,9,"14",991.96,70.8542857142857,0,1.14612803567824," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Sansom Street (near 13 Street),"188",53,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"1",47.99,47.99,2.5013,0," 346.27483"," 577.4038"," 795.8348","2121.061","2135.325","2149.813"," 151.43603"," 161.53409"," 165.1173"," 64.32676"," 734.55624"," 737.6329","  47.08770","  81.27148","  94.33987","4032.699","4068.888","4081.987"," 397.2753"," 464.6057"," 464.6057"," 359.8618"," 783.44647"," 817.17996"," 788.51210"," 817.39297"," 827.86058","6396.856","6399.760","6402.430"," 532.2100"," 661.36001"," 666.55627"
1200 Walnut Street (near 12 Street),17d,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"1",120,120,2.8022,0," 270.85957"," 964.3312"," 980.6505"," 97.14795","1707.495","2091.947"," 242.11582"," 248.25476"," 256.0519"," 13.90123"," 19.69349"," 36.13849"," 351.81878"," 370.29835"," 404.28545","4185.900","4216.200","4229.956"," 419.4590"," 602.5681"," 798.8992"," 437.20601"," 450.23660"," 482.3916"," 434.94665"," 447.42213"," 459.59296","6435.538","6438.204","6440.634"," 288.9975"," 327.39945"," 345.07939"
1200 Walnut Street (near 12 Street),17d,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,"2",14.8,7.4,1.6321,0.301029995663981," 270.85957"," 964.3312"," 980.6505"," 97.14795","1707.495","2091.947"," 242.11582"," 248.25476"," 256.0519"," 13.90123"," 19.69349"," 36.13849"," 351.81878"," 370.29835"," 404.28545","4185.900","4216.200","4229.956"," 419.4590"," 602.5681"," 798.8992"," 437.20601"," 450.23660"," 482.3916"," 434.94665"," 447.42213"," 459.59296","6435.538","6438.204","6440.634"," 288.9975"," 327.39945"," 345.07939"
1200 Walnut Street (near 12 Street),17d,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"1",58.88,58.88,8.7113,0," 270.85957"," 964.3312"," 980.6505"," 97.14795","1707.495","2091.947"," 242.11582"," 248.25476"," 256.0519"," 13.90123"," 19.69349"," 36.13849"," 351.81878"," 370.29835"," 404.28545","4185.900","4216.200","4229.956"," 419.4590"," 602.5681"," 798.8992"," 437.20601"," 450.23660"," 482.3916"," 434.94665"," 447.42213"," 459.59296","6435.538","6438.204","6440.634"," 288.9975"," 327.39945"," 345.07939"
1200 Walnut Street (near 12 Street),17d,4,0,0,1,1,0,0,1,0,0,1,0,2,0,0,"2",22.88,11.44,12.4127,0.301029995663981," 270.85957"," 964.3312"," 980.6505"," 97.14795","1707.495","2091.947"," 242.11582"," 248.25476"," 256.0519"," 13.90123"," 19.69349"," 36.13849"," 351.81878"," 370.29835"," 404.28545","4185.900","4216.200","4229.956"," 419.4590"," 602.5681"," 798.8992"," 437.20601"," 450.23660"," 482.3916"," 434.94665"," 447.42213"," 459.59296","6435.538","6438.204","6440.634"," 288.9975"," 327.39945"," 345.07939"
1200 Walnut Street (near 12 Street),17d,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"1",48.24,48.24,0.2545,0," 270.85957"," 964.3312"," 980.6505"," 97.14795","1707.495","2091.947"," 242.11582"," 248.25476"," 256.0519"," 13.90123"," 19.69349"," 36.13849"," 351.81878"," 370.29835"," 404.28545","4185.900","4216.200","4229.956"," 419.4590"," 602.5681"," 798.8992"," 437.20601"," 450.23660"," 482.3916"," 434.94665"," 447.42213"," 459.59296","6435.538","6438.204","6440.634"," 288.9975"," 327.39945"," 345.07939"
1200 Walnut Street (near 12 Street),17d,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"1",45.23,45.23,0.0906,0," 270.85957"," 964.3312"," 980.6505"," 97.14795","1707.495","2091.947"," 242.11582"," 248.25476"," 256.0519"," 13.90123"," 19.69349"," 36.13849"," 351.81878"," 370.29835"," 404.28545","4185.900","4216.200","4229.956"," 419.4590"," 602.5681"," 798.8992"," 437.20601"," 450.23660"," 482.3916"," 434.94665"," 447.42213"," 459.59296","6435.538","6438.204","6440.634"," 288.9975"," 327.39945"," 345.07939"
1200 Walnut Street (near 12 Street),17d,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"1",54.53,54.53,6.9221,0," 270.85957"," 964.3312"," 980.6505"," 97.14795","1707.495","2091.947"," 242.11582"," 248.25476"," 256.0519"," 13.90123"," 19.69349"," 36.13849"," 351.81878"," 370.29835"," 404.28545","4185.900","4216.200","4229.956"," 419.4590"," 602.5681"," 798.8992"," 437.20601"," 450.23660"," 482.3916"," 434.94665"," 447.42213"," 459.59296","6435.538","6438.204","6440.634"," 288.9975"," 327.39945"," 345.07939"
1200 Walnut Street (near 12 Street),17d,8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"1",55.34,55.34,0.5716,0," 270.85957"," 964.3312"," 980.6505"," 97.14795","1707.495","2091.947"," 242.11582"," 248.25476"," 256.0519"," 13.90123"," 19.69349"," 36.13849"," 351.81878"," 370.29835"," 404.28545","4185.900","4216.200","4229.956"," 419.4590"," 602.5681"," 798.8992"," 437.20601"," 450.23660"," 482.3916"," 434.94665"," 447.42213"," 459.59296","6435.538","6438.204","6440.634"," 288.9975"," 327.39945"," 345.07939"
1200 Walnut Street (near 12 Street),17d,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"1",118.2,118.2,1.952,0," 270.85957"," 964.3312"," 980.6505"," 97.14795","1707.495","2091.947"," 242.11582"," 248.25476"," 256.0519"," 13.90123"," 19.69349"," 36.13849"," 351.81878"," 370.29835"," 404.28545","4185.900","4216.200","4229.956"," 419.4590"," 602.5681"," 798.8992"," 437.20601"," 450.23660"," 482.3916"," 434.94665"," 447.42213"," 459.59296","6435.538","6438.204","6440.634"," 288.9975"," 327.39945"," 345.07939"
1200 Walnut Street (near 12 Street),17d,11,0,0,1,1,0,0,0,1,1,0,0,2,0,0,"2",92.77,46.385,0.6058,0.301029995663981," 270.85957"," 964.3312"," 980.6505"," 97.14795","1707.495","2091.947"," 242.11582"," 248.25476"," 256.0519"," 13.90123"," 19.69349"," 36.13849"," 351.81878"," 370.29835"," 404.28545","4185.900","4216.200","4229.956"," 419.4590"," 602.5681"," 798.8992"," 437.20601"," 450.23660"," 482.3916"," 434.94665"," 447.42213"," 459.59296","6435.538","6438.204","6440.634"," 288.9975"," 327.39945"," 345.07939"
1200 Walnut Street (near 12 Street),17d,12,0,0,1,3,0,4,0,0,0,0,0,4,0,0,"4",264.33,66.0825,5.4921,0.602059991327962," 270.85957"," 964.3312"," 980.6505"," 97.14795","1707.495","2091.947"," 242.11582"," 248.25476"," 256.0519"," 13.90123"," 19.69349"," 36.13849"," 351.81878"," 370.29835"," 404.28545","4185.900","4216.200","4229.956"," 419.4590"," 602.5681"," 798.8992"," 437.20601"," 450.23660"," 482.3916"," 434.94665"," 447.42213"," 459.59296","6435.538","6438.204","6440.634"," 288.9975"," 327.39945"," 345.07939"
1200 Walnut Street (near 12 Street),17d,13,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",15.2,15.2,6.4729,0," 270.85957"," 964.3312"," 980.6505"," 97.14795","1707.495","2091.947"," 242.11582"," 248.25476"," 256.0519"," 13.90123"," 19.69349"," 36.13849"," 351.81878"," 370.29835"," 404.28545","4185.900","4216.200","4229.956"," 419.4590"," 602.5681"," 798.8992"," 437.20601"," 450.23660"," 482.3916"," 434.94665"," 447.42213"," 459.59296","6435.538","6438.204","6440.634"," 288.9975"," 327.39945"," 345.07939"
1200 Walnut Street (near 12 Street),17d,14,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"1",95.3,95.3,0.3601,0," 270.85957"," 964.3312"," 980.6505"," 97.14795","1707.495","2091.947"," 242.11582"," 248.25476"," 256.0519"," 13.90123"," 19.69349"," 36.13849"," 351.81878"," 370.29835"," 404.28545","4185.900","4216.200","4229.956"," 419.4590"," 602.5681"," 798.8992"," 437.20601"," 450.23660"," 482.3916"," 434.94665"," 447.42213"," 459.59296","6435.538","6438.204","6440.634"," 288.9975"," 327.39945"," 345.07939"
1200 Walnut Street (near 12 Street),17d,15,0,0,0,4,0,0,0,0,4,0,0,4,0,0,"4",324.96,81.24,0.0005,0.602059991327962," 270.85957"," 964.3312"," 980.6505"," 97.14795","1707.495","2091.947"," 242.11582"," 248.25476"," 256.0519"," 13.90123"," 19.69349"," 36.13849"," 351.81878"," 370.29835"," 404.28545","4185.900","4216.200","4229.956"," 419.4590"," 602.5681"," 798.8992"," 437.20601"," 450.23660"," 482.3916"," 434.94665"," 447.42213"," 459.59296","6435.538","6438.204","6440.634"," 288.9975"," 327.39945"," 345.07939"
1200 Walnut Street (near 12 Street),17d,44,0,0,2,0,0,0,0,1,1,0,0,2,0,0,"2",32.01,16.005,1.3507,0.301029995663981," 270.85957"," 964.3312"," 980.6505"," 97.14795","1707.495","2091.947"," 242.11582"," 248.25476"," 256.0519"," 13.90123"," 19.69349"," 36.13849"," 351.81878"," 370.29835"," 404.28545","4185.900","4216.200","4229.956"," 419.4590"," 602.5681"," 798.8992"," 437.20601"," 450.23660"," 482.3916"," 434.94665"," 447.42213"," 459.59296","6435.538","6438.204","6440.634"," 288.9975"," 327.39945"," 345.07939"
