SmartZoneName,curb_zone_id,week,Day,bookings,Weekend_dummy,CLASS_2,Bike_Network_dummy
1200 Walnut Street (near 12 Street),17d,"7",Mon,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"7",Tue,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"7",Wed,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"7",Thu,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"7",Fri,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"7",Sat,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"8",Sun,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"8",Mon,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"8",Tue,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"8",Wed,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"8",Thu,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"8",Fri,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"8",Sat,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"10",Sun,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"10",Mon,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"10",Tue,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"10",Wed,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"10",Thu,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"10",Fri,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"10",Sat,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"11",Sun,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"11",Mon,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"11",Tue,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"11",Wed,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"11",Thu,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"11",Fri,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"11",Sat,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"12",Sun,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"12",Mon,"4",0,"2",1
1200 Walnut Street (near 12 Street),17d,"12",Tue,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"12",Wed,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"12",Thu,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"12",Fri,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"12",Sat,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"13",Sun,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"13",Mon,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"13",Tue,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"13",Wed,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"13",Thu,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"13",Fri,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"13",Sat,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"14",Sun,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"14",Mon,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"14",Tue,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"14",Wed,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"14",Thu,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"14",Fri,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"14",Sat,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"15",Sun,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"15",Mon,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"15",Tue,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"15",Wed,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"15",Thu,"4",0,"2",1
1200 Walnut Street (near 12 Street),17d,"15",Fri,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"15",Sat,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"44",Sun,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"44",Mon,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"44",Tue,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"44",Wed,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"44",Thu,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"44",Fri,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"44",Sat,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"45",Sun,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"45",Mon,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"45",Tue,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"45",Wed,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"45",Thu,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"45",Fri,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"45",Sat,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"47",Sun,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"47",Mon,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"47",Tue,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"47",Wed,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"47",Thu,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"47",Fri,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"47",Sat,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"48",Sun,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"48",Mon,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"48",Tue,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"48",Wed,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"48",Thu,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"48",Fri,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"48",Sat,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"49",Sun,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"49",Mon,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"49",Tue,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"49",Wed,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"49",Thu,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"49",Fri,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"49",Sat,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"51",Sun,"0",1,"2",1
1200 Walnut Street (near 12 Street),17d,"51",Mon,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"51",Tue,"1",0,"2",1
1200 Walnut Street (near 12 Street),17d,"51",Wed,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"51",Thu,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"51",Fri,"0",0,"2",1
1200 Walnut Street (near 12 Street),17d,"51",Sat,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"2",Sun,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"2",Mon,"1",0,"2",1
1299 Walnut Street (near 13 Street),18f,"2",Tue,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"2",Wed,"2",0,"2",1
1299 Walnut Street (near 13 Street),18f,"2",Thu,"1",0,"2",1
1299 Walnut Street (near 13 Street),18f,"2",Fri,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"2",Sat,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"4",Sun,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"4",Mon,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"4",Tue,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"4",Wed,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"4",Thu,"1",0,"2",1
1299 Walnut Street (near 13 Street),18f,"4",Fri,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"4",Sat,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"5",Sun,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"5",Mon,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"5",Tue,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"5",Wed,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"5",Thu,"1",0,"2",1
1299 Walnut Street (near 13 Street),18f,"5",Fri,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"5",Sat,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"6",Sun,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"6",Mon,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"6",Tue,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"6",Wed,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"6",Thu,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"6",Fri,"1",0,"2",1
1299 Walnut Street (near 13 Street),18f,"6",Sat,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"7",Sun,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"7",Mon,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"7",Tue,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"7",Wed,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"7",Thu,"1",0,"2",1
1299 Walnut Street (near 13 Street),18f,"7",Fri,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"7",Sat,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"8",Sun,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"8",Mon,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"8",Tue,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"8",Wed,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"8",Thu,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"8",Fri,"1",0,"2",1
1299 Walnut Street (near 13 Street),18f,"8",Sat,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"10",Sun,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"10",Mon,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"10",Tue,"1",0,"2",1
1299 Walnut Street (near 13 Street),18f,"10",Wed,"2",0,"2",1
1299 Walnut Street (near 13 Street),18f,"10",Thu,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"10",Fri,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"10",Sat,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"12",Sun,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"12",Mon,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"12",Tue,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"12",Wed,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"12",Thu,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"12",Fri,"1",0,"2",1
1299 Walnut Street (near 13 Street),18f,"12",Sat,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"14",Sun,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"14",Mon,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"14",Tue,"1",0,"2",1
1299 Walnut Street (near 13 Street),18f,"14",Wed,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"14",Thu,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"14",Fri,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"14",Sat,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"42",Sun,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"42",Mon,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"42",Tue,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"42",Wed,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"42",Thu,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"42",Fri,"1",0,"2",1
1299 Walnut Street (near 13 Street),18f,"42",Sat,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"44",Sun,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"44",Mon,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"44",Tue,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"44",Wed,"1",0,"2",1
1299 Walnut Street (near 13 Street),18f,"44",Thu,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"44",Fri,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"44",Sat,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"47",Sun,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"47",Mon,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"47",Tue,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"47",Wed,"2",0,"2",1
1299 Walnut Street (near 13 Street),18f,"47",Thu,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"47",Fri,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"47",Sat,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"48",Sun,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"48",Mon,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"48",Tue,"1",0,"2",1
1299 Walnut Street (near 13 Street),18f,"48",Wed,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"48",Thu,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"48",Fri,"1",0,"2",1
1299 Walnut Street (near 13 Street),18f,"48",Sat,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"51",Sun,"0",1,"2",1
1299 Walnut Street (near 13 Street),18f,"51",Mon,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"51",Tue,"1",0,"2",1
1299 Walnut Street (near 13 Street),18f,"51",Wed,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"51",Thu,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"51",Fri,"0",0,"2",1
1299 Walnut Street (near 13 Street),18f,"51",Sat,"0",1,"2",1
1300 Chestnut Street (near Broad St),17f,"1",Sun,"2",1,"2",1
1300 Chestnut Street (near Broad St),17f,"1",Mon,"3",0,"2",1
1300 Chestnut Street (near Broad St),17f,"1",Tue,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"1",Wed,"2",0,"2",1
1300 Chestnut Street (near Broad St),17f,"1",Thu,"3",0,"2",1
1300 Chestnut Street (near Broad St),17f,"1",Fri,"7",0,"2",1
1300 Chestnut Street (near Broad St),17f,"1",Sat,"6",1,"2",1
1300 Chestnut Street (near Broad St),17f,"2",Sun,"7",1,"2",1
1300 Chestnut Street (near Broad St),17f,"2",Mon,"3",0,"2",1
1300 Chestnut Street (near Broad St),17f,"2",Tue,"3",0,"2",1
1300 Chestnut Street (near Broad St),17f,"2",Wed,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"2",Thu,"3",0,"2",1
1300 Chestnut Street (near Broad St),17f,"2",Fri,"11",0,"2",1
1300 Chestnut Street (near Broad St),17f,"2",Sat,"4",1,"2",1
1300 Chestnut Street (near Broad St),17f,"3",Sun,"3",1,"2",1
1300 Chestnut Street (near Broad St),17f,"3",Mon,"5",0,"2",1
1300 Chestnut Street (near Broad St),17f,"3",Tue,"2",0,"2",1
1300 Chestnut Street (near Broad St),17f,"3",Wed,"3",0,"2",1
1300 Chestnut Street (near Broad St),17f,"3",Thu,"7",0,"2",1
1300 Chestnut Street (near Broad St),17f,"3",Fri,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"3",Sat,"5",1,"2",1
1300 Chestnut Street (near Broad St),17f,"4",Sun,"3",1,"2",1
1300 Chestnut Street (near Broad St),17f,"4",Mon,"8",0,"2",1
1300 Chestnut Street (near Broad St),17f,"4",Tue,"4",0,"2",1
1300 Chestnut Street (near Broad St),17f,"4",Wed,"5",0,"2",1
1300 Chestnut Street (near Broad St),17f,"4",Thu,"0",0,"2",1
1300 Chestnut Street (near Broad St),17f,"4",Fri,"2",0,"2",1
1300 Chestnut Street (near Broad St),17f,"4",Sat,"3",1,"2",1
1300 Chestnut Street (near Broad St),17f,"5",Sun,"5",1,"2",1
1300 Chestnut Street (near Broad St),17f,"5",Mon,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"5",Tue,"5",0,"2",1
1300 Chestnut Street (near Broad St),17f,"5",Wed,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"5",Thu,"10",0,"2",1
1300 Chestnut Street (near Broad St),17f,"5",Fri,"4",0,"2",1
1300 Chestnut Street (near Broad St),17f,"5",Sat,"8",1,"2",1
1300 Chestnut Street (near Broad St),17f,"6",Sun,"2",1,"2",1
1300 Chestnut Street (near Broad St),17f,"6",Mon,"1",0,"2",1
1300 Chestnut Street (near Broad St),17f,"6",Tue,"3",0,"2",1
1300 Chestnut Street (near Broad St),17f,"6",Wed,"2",0,"2",1
1300 Chestnut Street (near Broad St),17f,"6",Thu,"7",0,"2",1
1300 Chestnut Street (near Broad St),17f,"6",Fri,"7",0,"2",1
1300 Chestnut Street (near Broad St),17f,"6",Sat,"6",1,"2",1
1300 Chestnut Street (near Broad St),17f,"7",Sun,"4",1,"2",1
1300 Chestnut Street (near Broad St),17f,"7",Mon,"1",0,"2",1
1300 Chestnut Street (near Broad St),17f,"7",Tue,"8",0,"2",1
1300 Chestnut Street (near Broad St),17f,"7",Wed,"9",0,"2",1
1300 Chestnut Street (near Broad St),17f,"7",Thu,"8",0,"2",1
1300 Chestnut Street (near Broad St),17f,"7",Fri,"4",0,"2",1
1300 Chestnut Street (near Broad St),17f,"7",Sat,"14",1,"2",1
1300 Chestnut Street (near Broad St),17f,"8",Sun,"4",1,"2",1
1300 Chestnut Street (near Broad St),17f,"8",Mon,"4",0,"2",1
1300 Chestnut Street (near Broad St),17f,"8",Tue,"2",0,"2",1
1300 Chestnut Street (near Broad St),17f,"8",Wed,"7",0,"2",1
1300 Chestnut Street (near Broad St),17f,"8",Thu,"2",0,"2",1
1300 Chestnut Street (near Broad St),17f,"8",Fri,"3",0,"2",1
1300 Chestnut Street (near Broad St),17f,"8",Sat,"3",1,"2",1
1300 Chestnut Street (near Broad St),17f,"9",Sun,"6",1,"2",1
1300 Chestnut Street (near Broad St),17f,"9",Mon,"5",0,"2",1
1300 Chestnut Street (near Broad St),17f,"9",Tue,"3",0,"2",1
1300 Chestnut Street (near Broad St),17f,"9",Wed,"11",0,"2",1
1300 Chestnut Street (near Broad St),17f,"9",Thu,"5",0,"2",1
1300 Chestnut Street (near Broad St),17f,"9",Fri,"8",0,"2",1
1300 Chestnut Street (near Broad St),17f,"9",Sat,"8",1,"2",1
1300 Chestnut Street (near Broad St),17f,"10",Sun,"13",1,"2",1
1300 Chestnut Street (near Broad St),17f,"10",Mon,"3",0,"2",1
1300 Chestnut Street (near Broad St),17f,"10",Tue,"2",0,"2",1
1300 Chestnut Street (near Broad St),17f,"10",Wed,"3",0,"2",1
1300 Chestnut Street (near Broad St),17f,"10",Thu,"4",0,"2",1
1300 Chestnut Street (near Broad St),17f,"10",Fri,"13",0,"2",1
1300 Chestnut Street (near Broad St),17f,"10",Sat,"10",1,"2",1
1300 Chestnut Street (near Broad St),17f,"11",Sun,"5",1,"2",1
1300 Chestnut Street (near Broad St),17f,"11",Mon,"1",0,"2",1
1300 Chestnut Street (near Broad St),17f,"11",Tue,"0",0,"2",1
1300 Chestnut Street (near Broad St),17f,"11",Wed,"5",0,"2",1
1300 Chestnut Street (near Broad St),17f,"11",Thu,"1",0,"2",1
1300 Chestnut Street (near Broad St),17f,"11",Fri,"3",0,"2",1
1300 Chestnut Street (near Broad St),17f,"11",Sat,"5",1,"2",1
1300 Chestnut Street (near Broad St),17f,"12",Sun,"11",1,"2",1
1300 Chestnut Street (near Broad St),17f,"12",Mon,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"12",Tue,"1",0,"2",1
1300 Chestnut Street (near Broad St),17f,"12",Wed,"2",0,"2",1
1300 Chestnut Street (near Broad St),17f,"12",Thu,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"12",Fri,"2",0,"2",1
1300 Chestnut Street (near Broad St),17f,"12",Sat,"2",1,"2",1
1300 Chestnut Street (near Broad St),17f,"13",Sun,"3",1,"2",1
1300 Chestnut Street (near Broad St),17f,"13",Mon,"2",0,"2",1
1300 Chestnut Street (near Broad St),17f,"13",Tue,"5",0,"2",1
1300 Chestnut Street (near Broad St),17f,"13",Wed,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"13",Thu,"2",0,"2",1
1300 Chestnut Street (near Broad St),17f,"13",Fri,"5",0,"2",1
1300 Chestnut Street (near Broad St),17f,"13",Sat,"5",1,"2",1
1300 Chestnut Street (near Broad St),17f,"14",Sun,"2",1,"2",1
1300 Chestnut Street (near Broad St),17f,"14",Mon,"7",0,"2",1
1300 Chestnut Street (near Broad St),17f,"14",Tue,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"14",Wed,"8",0,"2",1
1300 Chestnut Street (near Broad St),17f,"14",Thu,"5",0,"2",1
1300 Chestnut Street (near Broad St),17f,"14",Fri,"7",0,"2",1
1300 Chestnut Street (near Broad St),17f,"14",Sat,"7",1,"2",1
1300 Chestnut Street (near Broad St),17f,"15",Sun,"1",1,"2",1
1300 Chestnut Street (near Broad St),17f,"15",Mon,"3",0,"2",1
1300 Chestnut Street (near Broad St),17f,"15",Tue,"1",0,"2",1
1300 Chestnut Street (near Broad St),17f,"15",Wed,"5",0,"2",1
1300 Chestnut Street (near Broad St),17f,"15",Thu,"7",0,"2",1
1300 Chestnut Street (near Broad St),17f,"15",Fri,"4",0,"2",1
1300 Chestnut Street (near Broad St),17f,"15",Sat,"0",1,"2",1
1300 Chestnut Street (near Broad St),17f,"42",Sun,"4",1,"2",1
1300 Chestnut Street (near Broad St),17f,"42",Mon,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"42",Tue,"1",0,"2",1
1300 Chestnut Street (near Broad St),17f,"42",Wed,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"42",Thu,"4",0,"2",1
1300 Chestnut Street (near Broad St),17f,"42",Fri,"4",0,"2",1
1300 Chestnut Street (near Broad St),17f,"42",Sat,"4",1,"2",1
1300 Chestnut Street (near Broad St),17f,"43",Sun,"6",1,"2",1
1300 Chestnut Street (near Broad St),17f,"43",Mon,"0",0,"2",1
1300 Chestnut Street (near Broad St),17f,"43",Tue,"3",0,"2",1
1300 Chestnut Street (near Broad St),17f,"43",Wed,"2",0,"2",1
1300 Chestnut Street (near Broad St),17f,"43",Thu,"4",0,"2",1
1300 Chestnut Street (near Broad St),17f,"43",Fri,"1",0,"2",1
1300 Chestnut Street (near Broad St),17f,"43",Sat,"4",1,"2",1
1300 Chestnut Street (near Broad St),17f,"44",Sun,"3",1,"2",1
1300 Chestnut Street (near Broad St),17f,"44",Mon,"2",0,"2",1
1300 Chestnut Street (near Broad St),17f,"44",Tue,"1",0,"2",1
1300 Chestnut Street (near Broad St),17f,"44",Wed,"1",0,"2",1
1300 Chestnut Street (near Broad St),17f,"44",Thu,"1",0,"2",1
1300 Chestnut Street (near Broad St),17f,"44",Fri,"4",0,"2",1
1300 Chestnut Street (near Broad St),17f,"44",Sat,"1",1,"2",1
1300 Chestnut Street (near Broad St),17f,"45",Sun,"5",1,"2",1
1300 Chestnut Street (near Broad St),17f,"45",Mon,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"45",Tue,"2",0,"2",1
1300 Chestnut Street (near Broad St),17f,"45",Wed,"4",0,"2",1
1300 Chestnut Street (near Broad St),17f,"45",Thu,"7",0,"2",1
1300 Chestnut Street (near Broad St),17f,"45",Fri,"2",0,"2",1
1300 Chestnut Street (near Broad St),17f,"45",Sat,"1",1,"2",1
1300 Chestnut Street (near Broad St),17f,"46",Sun,"6",1,"2",1
1300 Chestnut Street (near Broad St),17f,"46",Mon,"7",0,"2",1
1300 Chestnut Street (near Broad St),17f,"46",Tue,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"46",Wed,"5",0,"2",1
1300 Chestnut Street (near Broad St),17f,"46",Thu,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"46",Fri,"4",0,"2",1
1300 Chestnut Street (near Broad St),17f,"46",Sat,"4",1,"2",1
1300 Chestnut Street (near Broad St),17f,"47",Sun,"1",1,"2",1
1300 Chestnut Street (near Broad St),17f,"47",Mon,"7",0,"2",1
1300 Chestnut Street (near Broad St),17f,"47",Tue,"5",0,"2",1
1300 Chestnut Street (near Broad St),17f,"47",Wed,"4",0,"2",1
1300 Chestnut Street (near Broad St),17f,"47",Thu,"0",0,"2",1
1300 Chestnut Street (near Broad St),17f,"47",Fri,"4",0,"2",1
1300 Chestnut Street (near Broad St),17f,"47",Sat,"4",1,"2",1
1300 Chestnut Street (near Broad St),17f,"48",Sun,"4",1,"2",1
1300 Chestnut Street (near Broad St),17f,"48",Mon,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"48",Tue,"2",0,"2",1
1300 Chestnut Street (near Broad St),17f,"48",Wed,"2",0,"2",1
1300 Chestnut Street (near Broad St),17f,"48",Thu,"5",0,"2",1
1300 Chestnut Street (near Broad St),17f,"48",Fri,"1",0,"2",1
1300 Chestnut Street (near Broad St),17f,"48",Sat,"3",1,"2",1
1300 Chestnut Street (near Broad St),17f,"49",Sun,"3",1,"2",1
1300 Chestnut Street (near Broad St),17f,"49",Mon,"9",0,"2",1
1300 Chestnut Street (near Broad St),17f,"49",Tue,"2",0,"2",1
1300 Chestnut Street (near Broad St),17f,"49",Wed,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"49",Thu,"4",0,"2",1
1300 Chestnut Street (near Broad St),17f,"49",Fri,"4",0,"2",1
1300 Chestnut Street (near Broad St),17f,"49",Sat,"7",1,"2",1
1300 Chestnut Street (near Broad St),17f,"50",Sun,"1",1,"2",1
1300 Chestnut Street (near Broad St),17f,"50",Mon,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"50",Tue,"7",0,"2",1
1300 Chestnut Street (near Broad St),17f,"50",Wed,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"50",Thu,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"50",Fri,"5",0,"2",1
1300 Chestnut Street (near Broad St),17f,"50",Sat,"8",1,"2",1
1300 Chestnut Street (near Broad St),17f,"51",Sun,"2",1,"2",1
1300 Chestnut Street (near Broad St),17f,"51",Mon,"9",0,"2",1
1300 Chestnut Street (near Broad St),17f,"51",Tue,"4",0,"2",1
1300 Chestnut Street (near Broad St),17f,"51",Wed,"1",0,"2",1
1300 Chestnut Street (near Broad St),17f,"51",Thu,"5",0,"2",1
1300 Chestnut Street (near Broad St),17f,"51",Fri,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"51",Sat,"5",1,"2",1
1300 Chestnut Street (near Broad St),17f,"52",Sun,"3",1,"2",1
1300 Chestnut Street (near Broad St),17f,"52",Mon,"3",0,"2",1
1300 Chestnut Street (near Broad St),17f,"52",Tue,"5",0,"2",1
1300 Chestnut Street (near Broad St),17f,"52",Wed,"6",0,"2",1
1300 Chestnut Street (near Broad St),17f,"52",Thu,"8",0,"2",1
1300 Chestnut Street (near Broad St),17f,"52",Fri,"5",0,"2",1
