"SmartZoneName","curb_zone_id","week","Day","geometry"
"800 Walnut Street (near 8 Street)","17e",10,"Wed","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",10,"Thu","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",10,"Fri","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",10,"Sat","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",11,"Sun","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",11,"Mon","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",11,"Tue","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",11,"Wed","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",11,"Thu","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",11,"Fri","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",11,"Sat","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",12,"Sun","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",12,"Mon","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",12,"Tue","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",12,"Wed","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",12,"Thu","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",12,"Fri","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",12,"Sat","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",13,"Sun","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",13,"Mon","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",13,"Tue","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",13,"Wed","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",13,"Thu","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",13,"Fri","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",13,"Sat","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",14,"Sun","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",14,"Mon","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",14,"Tue","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",14,"Wed","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",14,"Thu","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",14,"Fri","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",14,"Sat","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",15,"Sun","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",15,"Mon","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",15,"Tue","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",15,"Wed","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",15,"Thu","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",15,"Fri","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",15,"Sat","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",42,"Sun","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",42,"Mon","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",42,"Tue","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",42,"Wed","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",42,"Thu","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",42,"Fri","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",42,"Sat","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",43,"Sun","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",43,"Mon","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",43,"Tue","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",43,"Wed","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",43,"Thu","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",43,"Fri","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",43,"Sat","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",44,"Sun","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",44,"Mon","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",44,"Tue","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",44,"Wed","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",44,"Thu","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",44,"Fri","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",44,"Sat","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",45,"Sun","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",45,"Mon","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",45,"Tue","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",45,"Wed","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",45,"Thu","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",45,"Fri","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",45,"Sat","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",46,"Sun","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",46,"Mon","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",46,"Tue","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",46,"Wed","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",46,"Thu","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",46,"Fri","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",46,"Sat","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",47,"Sun","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",47,"Mon","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",47,"Tue","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",47,"Wed","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",47,"Thu","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",47,"Fri","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",47,"Sat","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",48,"Sun","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",48,"Mon","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",48,"Tue","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",48,"Wed","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",48,"Thu","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",48,"Fri","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",48,"Sat","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",50,"Sun","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",50,"Mon","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",50,"Tue","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",50,"Wed","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",50,"Thu","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",50,"Fri","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",50,"Sat","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",51,"Sun","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",51,"Mon","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",51,"Tue","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",51,"Wed","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",51,"Thu","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",51,"Fri","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",51,"Sat","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",52,"Sun","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",52,"Mon","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",52,"Tue","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",52,"Wed","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",52,"Thu","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",52,"Fri","c(-75.1551143203196,  39.9481795127495)"
"800 Walnut Street (near 8 Street)","17e",52,"Sat","c(-75.1551143203196,  39.9481795127495)"
"900 Chestnut St (near 10 St)","182",1,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",1,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",1,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",1,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",1,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",1,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",1,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",2,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",2,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",2,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",2,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",2,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",2,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",2,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",3,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",3,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",3,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",3,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",3,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",3,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",3,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",4,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",4,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",4,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",4,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",4,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",4,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",4,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",5,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",5,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",5,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",5,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",5,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",5,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",5,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",6,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",6,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",6,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",6,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",6,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",6,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",6,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",7,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",7,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",7,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",7,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",7,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",7,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",7,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",8,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",8,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",8,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",8,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",8,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",8,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",8,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",9,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",9,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",9,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",9,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",9,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",9,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",9,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",10,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",10,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",10,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",10,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",10,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",10,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",10,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",11,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",11,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",11,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",11,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",11,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",11,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",11,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",12,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",12,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",12,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",12,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",12,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",12,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",12,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",13,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",13,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",13,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",13,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",13,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",13,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",13,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",14,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",14,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",14,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",14,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",14,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",14,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",14,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",15,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",15,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",15,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",15,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",15,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",15,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",15,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",42,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",42,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",42,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",42,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",42,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",42,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",42,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",43,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",43,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",43,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",43,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",43,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",43,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",43,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",44,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",44,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",44,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",44,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",44,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",44,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",44,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",45,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",45,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",45,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",45,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",45,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",45,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",45,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",46,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",46,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",46,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",46,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",46,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",46,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",46,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",47,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",47,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",47,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",47,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",47,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",47,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",47,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",48,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",48,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",48,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",48,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",48,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",48,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",48,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",49,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",49,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",49,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",49,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",49,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",49,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",49,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",50,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",50,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",50,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",50,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",50,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",50,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",50,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",51,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",51,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",51,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",51,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",51,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",51,"Fri","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",51,"Sat","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",52,"Sun","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",52,"Mon","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",52,"Tue","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",52,"Wed","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",52,"Thu","c(-75.1551698189308,  39.94983433568)"
"900 Chestnut St (near 10 St)","182",52,"Fri","c(-75.1551698189308,  39.94983433568)"
