SmartZoneName,Week,day_of_week,hour_of_day,Events,retail_nn1,retail_nn2,retail_nn3,quick_grocery_nn1,quick_grocery_nn2,quick_grocery_nn3,dining_nn1,dining_nn2,dining_nn3,housing_nn1,housing_nn2,housing_nn3,commercial_nn1,commercial_nn2,commercial_nn3,industrial_nn1,industrial_nn2,industrial_nn3,civic_nn1,civic_nn2,civic_nn3,school_nn1,school_nn2,school_nn3,healthcare_nn1,healthcare_nn2,healthcare_nn3,parking_nn1,parking_nn2,parking_nn3,attraction_nn1,attraction_nn2,attraction_nn3,Road_class,dist_class_1,dist_class_2,dist_class_3,dist_class_4,dist_class_5,Prediction,Residual,AbsResidual,year,ordered_week
1200 Sansom Street (near 13 Street),52,Wed,9,1,346.27483,577.4038,795.8348,2121.061,2135.325,2149.813,151.43603,161.53409,165.1173,64.32676,734.55624,737.6329,47.0877,81.27148,94.33987,4032.699,4068.888,4081.987,397.2753,464.6057,464.6057,359.8618,783.44647,817.17996,788.5121,817.39297,827.86058,6396.856,6399.76,6402.43,532.21,661.36001,666.55627,3,2816.8521374475486,300.328198494452,89.17716698117461,721.4578990389583,247.0409603435809,1.1384571375698203,-0.13845713756982025,0.13845713756982025,2022,103
800 Chestnut St (near 8 St),52,Thu,9,2,231.2234,464.7941,605.2303,1398.548,1448.385,1474.862,759.6211,1012.3859,1187.867,84.73376,105.028,112.0658,340.11724,344.02898,348.78065,3231.238,3237.043,3252.102,477.6473,477.6473,499.6409,90.7244,101.4881,117.28948,67.95158,111.24083,126.59325,8044.324,8046.812,8049.059,416.90374,417.76066,419.58992,2,2470.8216774162966,129.1095191983008,129.35146489186374,661.1343175780687,234.7758021620888,1.1688152287174935,0.8311847712825065,0.8311847712825065,2022,104
900 Chestnut St (near 10 St),52,Fri,7,1,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,1.1756232460849556,-0.1756232460849556,0.1756232460849556,2022,105
1000 Chestnut St (near 11 St),1,Fri,9,1,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,1.235352455934777,-0.23535245593477705,0.23535245593477705,2023,106
1000 Walnut Street (near 10 Street),1,Tue,7,1,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,1.0774458057898586,-0.0774458057898586,0.0774458057898586,2023,107
1000 Walnut Street (near 10 Street),1,Wed,9,1,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,1.078447690472452,-0.07844769047245204,0.07844769047245204,2023,108
1200 Chestnut St (near 13 St),1,Fri,8,2,345.18111,404.7793,531.8228,105.42583,1652.455,1660.228,293.81281,356.69556,383.0714,49.78763,58.62212,606.50647,166.18627,172.16281,178.96198,3578.23,3610.335,3623.883,399.1205,399.1205,403.7899,166.9069,388.30305,439.56315,405.4755,415.71148,452.98785,6917.793,6920.671,6923.315,341.77443,350.56872,354.01596,2,2591.734686160137,157.78348843209062,95.1723293489654,936.8080659982268,214.02548442140088,1.1688754905843712,0.8311245094156288,0.8311245094156288,2023,109
1200 Chestnut St (near 13 St),1,Thu,9,1,345.18111,404.7793,531.8228,105.42583,1652.455,1660.228,293.81281,356.69556,383.0714,49.78763,58.62212,606.50647,166.18627,172.16281,178.96198,3578.23,3610.335,3623.883,399.1205,399.1205,403.7899,166.9069,388.30305,439.56315,405.4755,415.71148,452.98785,6917.793,6920.671,6923.315,341.77443,350.56872,354.01596,2,2591.734686160137,157.78348843209062,95.1723293489654,936.8080659982268,214.02548442140088,1.1704348516635985,-0.1704348516635985,0.1704348516635985,2023,110
1200 Chestnut St (near 13 St),1,Tue,8,1,345.18111,404.7793,531.8228,105.42583,1652.455,1660.228,293.81281,356.69556,383.0714,49.78763,58.62212,606.50647,166.18627,172.16281,178.96198,3578.23,3610.335,3623.883,399.1205,399.1205,403.7899,166.9069,388.30305,439.56315,405.4755,415.71148,452.98785,6917.793,6920.671,6923.315,341.77443,350.56872,354.01596,2,2591.734686160137,157.78348843209062,95.1723293489654,936.8080659982268,214.02548442140088,1.1695978445821158,-0.1695978445821158,0.1695978445821158,2023,111
1200 Chestnut St (near 13 St),1,Tue,9,1,345.18111,404.7793,531.8228,105.42583,1652.455,1660.228,293.81281,356.69556,383.0714,49.78763,58.62212,606.50647,166.18627,172.16281,178.96198,3578.23,3610.335,3623.883,399.1205,399.1205,403.7899,166.9069,388.30305,439.56315,405.4755,415.71148,452.98785,6917.793,6920.671,6923.315,341.77443,350.56872,354.01596,2,2591.734686160137,157.78348843209062,95.1723293489654,936.8080659982268,214.02548442140088,1.1707549197126264,-0.17075491971262635,0.17075491971262635,2023,112
1200 Sansom Street (near 13 Street),1,Mon,9,1,346.27483,577.4038,795.8348,2121.061,2135.325,2149.813,151.43603,161.53409,165.1173,64.32676,734.55624,737.6329,47.0877,81.27148,94.33987,4032.699,4068.888,4081.987,397.2753,464.6057,464.6057,359.8618,783.44647,817.17996,788.5121,817.39297,827.86058,6396.856,6399.76,6402.43,532.21,661.36001,666.55627,3,2816.8521374475486,300.328198494452,89.17716698117461,721.4578990389583,247.0409603435809,1.1527414328088448,-0.15274143280884478,0.15274143280884478,2023,113
1200 Sansom Street (near 13 Street),1,Thu,8,1,346.27483,577.4038,795.8348,2121.061,2135.325,2149.813,151.43603,161.53409,165.1173,64.32676,734.55624,737.6329,47.0877,81.27148,94.33987,4032.699,4068.888,4081.987,397.2753,464.6057,464.6057,359.8618,783.44647,817.17996,788.5121,817.39297,827.86058,6396.856,6399.76,6402.43,532.21,661.36001,666.55627,3,2816.8521374475486,300.328198494452,89.17716698117461,721.4578990389583,247.0409603435809,1.1517405908179656,-0.15174059081796565,0.15174059081796565,2023,114
1200 Sansom Street (near 13 Street),1,Thu,9,1,346.27483,577.4038,795.8348,2121.061,2135.325,2149.813,151.43603,161.53409,165.1173,64.32676,734.55624,737.6329,47.0877,81.27148,94.33987,4032.699,4068.888,4081.987,397.2753,464.6057,464.6057,359.8618,783.44647,817.17996,788.5121,817.39297,827.86058,6396.856,6399.76,6402.43,532.21,661.36001,666.55627,3,2816.8521374475486,300.328198494452,89.17716698117461,721.4578990389583,247.0409603435809,1.1529810191988905,-0.1529810191988905,0.1529810191988905,2023,115
1200 Sansom Street (near 13 Street),1,Tue,9,1,346.27483,577.4038,795.8348,2121.061,2135.325,2149.813,151.43603,161.53409,165.1173,64.32676,734.55624,737.6329,47.0877,81.27148,94.33987,4032.699,4068.888,4081.987,397.2753,464.6057,464.6057,359.8618,783.44647,817.17996,788.5121,817.39297,827.86058,6396.856,6399.76,6402.43,532.21,661.36001,666.55627,3,2816.8521374475486,300.328198494452,89.17716698117461,721.4578990389583,247.0409603435809,1.1531781149326261,-0.15317811493262612,0.15317811493262612,2023,116
1200 Sansom Street (near 13 Street),1,Wed,8,1,346.27483,577.4038,795.8348,2121.061,2135.325,2149.813,151.43603,161.53409,165.1173,64.32676,734.55624,737.6329,47.0877,81.27148,94.33987,4032.699,4068.888,4081.987,397.2753,464.6057,464.6057,359.8618,783.44647,817.17996,788.5121,817.39297,827.86058,6396.856,6399.76,6402.43,532.21,661.36001,666.55627,3,2816.8521374475486,300.328198494452,89.17716698117461,721.4578990389583,247.0409603435809,1.1518677523212342,-0.15186775232123417,0.15186775232123417,2023,117
1300 Walnut Street (near 13 Street),1,Wed,8,1,601.17062,855.0282,983.4105,2002.854,2007.837,2508.645,331.876,385.87799,387.40186,375.68849,379.3918,392.0822,96.04947,105.99211,109.37865,4071.589,4108.539,4136.713,620.6715,646.5138,800.9203,708.4852,905.47582,911.19814,748.6777,902.47062,907.59417,6047.982,6050.805,6053.393,341.8243,361.67339,362.93579,2,3135.61456283352,38.63224307587342,125.33556682742528,399.37911956861427,179.6917813560367,1.1119912478481497,-0.11199124784814973,0.11199124784814973,2023,118
1399 Walnut Street (near Juniper),1,Tue,7,1,621.72395,841.7112,963.7129,1982.316,2007.45,2515.932,338.9565,370.19429,371.11346,360.20263,363.7058,375.7953,64.89387,74.58302,78.88409,4073.115,4109.364,4137.623,631.6208,648.8089,794.501,721.1593,934.63366,941.121,749.1101,931.87837,937.65982,6032.408,6035.248,6037.853,334.7034,336.42541,372.8023,2,3123.4247112765743,11.638599062708648,157.03833314813988,410.8909802553336,155.36725690268062,1.0970905575942067,-0.0970905575942067,0.0970905575942067,2023,119
900 Walnut Street (near 10 Street),1,Fri,7,1,64.99524,73.85461,78.70668,90.38955,1420.957,1929.936,46.46996,82.60672,837.92177,76.60757,81.00151,83.05804,169.93426,170.29378,176.29377,3859.812,3872.744,3887.649,516.2803,654.7593,732.9857,93.97077,118.05566,131.96399,120.06518,126.25091,128.58456,7369.374,7371.721,7373.825,370.66443,387.19322,404.69619,2,3149.9695899660514,117.51740270032754,178.7487715727307,419.9037441037893,288.6077659738645,1.151064532357413,-0.1510645323574129,0.1510645323574129,2023,120
900 Walnut Street (near 10 Street),1,Tue,7,1,64.99524,73.85461,78.70668,90.38955,1420.957,1929.936,46.46996,82.60672,837.92177,76.60757,81.00151,83.05804,169.93426,170.29378,176.29377,3859.812,3872.744,3887.649,516.2803,654.7593,732.9857,93.97077,118.05566,131.96399,120.06518,126.25091,128.58456,7369.374,7371.721,7373.825,370.66443,387.19322,404.69619,2,3149.9695899660514,117.51740270032754,178.7487715727307,419.9037441037893,288.6077659738645,1.151878694928784,-0.15187869492878403,0.15187869492878403,2023,121
900 Walnut Street (near 9 Street),1,Fri,8,1,652.8469,921.7636,1054.3832,1454.331,175.93239,1950.493,884.71984,955.6451,1106.54233,109.55913,119.49139,167.8726,45.00592,48.92723,50.69742,3838.692,3847.03,3862.078,530.5563,541.9667,563.1627,37.6478,47.78773,86.95516,25.02297,34.13813,37.76073,7585.499,7587.774,7589.807,122.7029,164.60487,180.15318,2,3071.6439028591926,137.04925127037484,124.88148746620885,408.1306206270123,164.7331359058401,1.0669998651467807,-0.06699986514678069,0.06699986514678069,2023,122
1000 Walnut Street (near 10 Street),2,Tue,8,1,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,1.0656279158035626,-0.06562791580356264,0.06562791580356264,2023,123
1200 Chestnut St (near 13 St),2,Wed,9,2,345.18111,404.7793,531.8228,105.42583,1652.455,1660.228,293.81281,356.69556,383.0714,49.78763,58.62212,606.50647,166.18627,172.16281,178.96198,3578.23,3610.335,3623.883,399.1205,399.1205,403.7899,166.9069,388.30305,439.56315,405.4755,415.71148,452.98785,6917.793,6920.671,6923.315,341.77443,350.56872,354.01596,2,2591.734686160137,157.78348843209062,95.1723293489654,936.8080659982268,214.02548442140088,1.1572029657175762,0.8427970342824238,0.8427970342824238,2023,124
1200 Sansom Street (near 12 Street),2,Thu,7,1,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.156133430950489,-0.15613343095048893,0.15613343095048893,2023,125
1200 Sansom Street (near 12 Street),2,Thu,8,1,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.1572701699815167,-0.15727016998151666,0.15727016998151666,2023,126
1200 Sansom Street (near 12 Street),2,Tue,8,1,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.1575314344786503,-0.15753143447865026,0.15753143447865026,2023,127
1200 Sansom Street (near 13 Street),2,Fri,8,1,346.27483,577.4038,795.8348,2121.061,2135.325,2149.813,151.43603,161.53409,165.1173,64.32676,734.55624,737.6329,47.0877,81.27148,94.33987,4032.699,4068.888,4081.987,397.2753,464.6057,464.6057,359.8618,783.44647,817.17996,788.5121,817.39297,827.86058,6396.856,6399.76,6402.43,532.21,661.36001,666.55627,3,2816.8521374475486,300.328198494452,89.17716698117461,721.4578990389583,247.0409603435809,1.1372205185456872,-0.13722051854568718,0.13722051854568718,2023,128
1200 Sansom Street (near 13 Street),2,Fri,9,1,346.27483,577.4038,795.8348,2121.061,2135.325,2149.813,151.43603,161.53409,165.1173,64.32676,734.55624,737.6329,47.0877,81.27148,94.33987,4032.699,4068.888,4081.987,397.2753,464.6057,464.6057,359.8618,783.44647,817.17996,788.5121,817.39297,827.86058,6396.856,6399.76,6402.43,532.21,661.36001,666.55627,3,2816.8521374475486,300.328198494452,89.17716698117461,721.4578990389583,247.0409603435809,1.1384992396035831,-0.13849923960358312,0.13849923960358312,2023,129
1200 Sansom Street (near 13 Street),2,Thu,7,1,346.27483,577.4038,795.8348,2121.061,2135.325,2149.813,151.43603,161.53409,165.1173,64.32676,734.55624,737.6329,47.0877,81.27148,94.33987,4032.699,4068.888,4081.987,397.2753,464.6057,464.6057,359.8618,783.44647,817.17996,788.5121,817.39297,827.86058,6396.856,6399.76,6402.43,532.21,661.36001,666.55627,3,2816.8521374475486,300.328198494452,89.17716698117461,721.4578990389583,247.0409603435809,1.1367566410245478,-0.13675664102454776,0.13675664102454776,2023,130
1200 Walnut Street (near 12 Street),2,Tue,9,1,270.85957,964.3312,980.6505,97.14795,1707.495,2091.947,242.11582,248.25476,256.0519,13.90123,19.69349,36.13849,351.81878,370.29835,404.28545,4185.9,4216.2,4229.956,419.459,602.5681,798.8992,437.20601,450.2366,482.3916,434.94665,447.42213,459.59296,6435.538,6438.204,6440.634,288.9975,327.39945,345.07939,2,3153.101752426862,21.499810438635667,112.29332454971525,408.5099972709711,134.09383769937628,1.0858689071631005,-0.08586890716310047,0.08586890716310047,2023,131
1299 Walnut Street (near 13 Street),2,Mon,7,1,427.77752,58.96994,883.243,1864.482,2039.449,2390.03,262.30782,269.15496,276.8557,19.00038,42.13281,50.63159,288.9269,292.57799,298.89564,4152.354,4193.319,4220.975,512.8764,632.3635,784.0207,576.5467,701.70734,709.30315,698.8608,705.88356,718.71474,6214.272,6217.024,6219.541,218.447,564.81861,565.6569,2,3136.2231014016606,31.15366922157263,102.50416322001836,402.07322364966143,127.30394338167847,1.0919426264373668,-0.09194262643736684,0.09194262643736684,2023,132
1300 Chestnut Street (near Broad St),2,Fri,8,1,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,1.2258910129540161,-0.22589101295401615,0.22589101295401615,2023,133
600 Walnut Street (near 6 Street),2,Tue,8,1,997.5356,1171.497,1266.5059,2003.158,2183.637,2207.955,668.069,1173.2892,1485.2517,1013.61298,1022.2034,1027.1526,124.7233,132.84494,136.98369,3872.165,3887.121,3901.933,599.77296,734.5135,882.2443,757.04933,772.633,837.7919,725.29641,738.45136,745.28028,8733.453,8735.454,8737.21,1035.75008,1042.17784,1047.36464,2,2625.743847168864,68.28475153339512,313.8284894004425,277.27718658468876,375.1425340547778,1.1484772712467033,-0.1484772712467033,0.1484772712467033,2023,134
700 Walnut Street (near Washington Street),2,Thu,9,1,679.4298,979.6753,1179.0433,1898.415,2194.224,2253.402,588.9507,62.31027,106.71633,641.53058,655.0779,662.8684,135.81706,211.46131,259.0882,3815.264,3823.053,3838.107,652.30783,654.3506,678.229,357.98429,388.9005,472.67384,512.06658,516.45081,519.25225,8371.525,8373.608,8375.447,636.32465,646.35535,650.33803,2,2703.995074274691,39.068379471596714,108.55464744608821,269.3146638101654,243.62418427157877,1.1481065358779934,-0.14810653587799338,0.14810653587799338,2023,135
800 Walnut Street (near 8 Street),2,Thu,8,1,523.597,884.3247,1059.9006,1558.183,194.83925,1997.518,891.4735,978.3254,1029.17363,311.11935,335.1592,345.8634,280.64576,281.41178,282.45853,3818.809,3821.822,3836.955,432.5923,438.4816,459.3795,183.7521,184.8147,188.5864,63.93754,229.21995,230.16045,7842.603,7844.808,7846.771,66.86108,76.21121,103.11062,2,2930.0910569252214,23.45235441355058,219.4772486976668,421.96078962978754,339.5537334789357,1.1377251684559844,-0.13772516845598437,0.13772516845598437,2023,136
900 Walnut Street (near 10 Street),2,Mon,7,1,64.99524,73.85461,78.70668,90.38955,1420.957,1929.936,46.46996,82.60672,837.92177,76.60757,81.00151,83.05804,169.93426,170.29378,176.29377,3859.812,3872.744,3887.649,516.2803,654.7593,732.9857,93.97077,118.05566,131.96399,120.06518,126.25091,128.58456,7369.374,7371.721,7373.825,370.66443,387.19322,404.69619,2,3149.9695899660514,117.51740270032754,178.7487715727307,419.9037441037893,288.6077659738645,1.1369694785098456,-0.13696947850984564,0.13696947850984564,2023,137
1000 Chestnut St (near 11 St),3,Fri,8,3,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,1.2244145459773041,1.7755854540226959,1.7755854540226959,2023,138
1000 Chestnut St (near 11 St),3,Thu,6,1,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,1.2219378386437536,-0.2219378386437536,0.2219378386437536,2023,139
1000 Walnut Street (near 10 Street),3,Tue,6,1,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,1.0635105549654535,-0.06351055496545355,0.06351055496545355,2023,140
1000 Walnut Street (near 10 Street),3,Tue,7,1,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,1.0635347871248368,-0.06353478712483684,0.06353478712483684,2023,141
1100 Walnut Street (near 12 Street),3,Fri,9,1,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,1.093345431652489,-0.0933454316524891,0.0933454316524891,2023,142
1200 Sansom Street (near 12 Street),3,Wed,7,1,59.72438,729.2396,758.7891,1941.452,1998.455,2004.642,61.08797,88.23468,103.1703,663.80351,687.7674,700.43931,169.37761,205.49129,220.76711,3925.364,3957.437,3971.003,372.816,532.8414,532.8414,200.6063,519.00853,564.17677,527.35618,543.19719,550.7581,6607.571,6610.365,6612.924,435.11889,472.2981,486.73912,3,2875.1125334021162,271.3593124826996,98.77400499715762,691.1053729203591,271.23674686096535,1.154505755183692,-0.15450575518369192,0.15450575518369192,2023,143
1300 Chestnut Street (near Broad St),3,Fri,9,1,423.7552,873.4243,959.73279,1655.799,2172.05,2341.628,157.6136,194.2135,320.23321,320.49538,327.9968,337.0223,38.59505,45.76892,49.07258,4118.321,4154.635,4169.325,543.611,552.9657,552.9657,884.7291,1382.449,1389.53319,1003.5136,1388.4272,1405.36359,6150.121,6153.34,6156.332,304.79587,308.4387,310.16116,2,2564.069654026557,49.61353195052943,301.36977292185054,984.6601150109142,216.25631398147493,1.2259323853655644,-0.22593238536556437,0.22593238536556437,2023,144
1399 Walnut Street (near Juniper),3,Tue,7,1,621.72395,841.7112,963.7129,1982.316,2007.45,2515.932,338.9565,370.19429,371.11346,360.20263,363.7058,375.7953,64.89387,74.58302,78.88409,4073.115,4109.364,4137.623,631.6208,648.8089,794.501,721.1593,934.63366,941.121,749.1101,931.87837,937.65982,6032.408,6035.248,6037.853,334.7034,336.42541,372.8023,2,3123.4247112765743,11.638599062708648,157.03833314813988,410.8909802553336,155.36725690268062,1.08040483472439,-0.08040483472438997,0.08040483472438997,2023,145
800 Chestnut St (near 8 St),3,Mon,9,1,231.2234,464.7941,605.2303,1398.548,1448.385,1474.862,759.6211,1012.3859,1187.867,84.73376,105.028,112.0658,340.11724,344.02898,348.78065,3231.238,3237.043,3252.102,477.6473,477.6473,499.6409,90.7244,101.4881,117.28948,67.95158,111.24083,126.59325,8044.324,8046.812,8049.059,416.90374,417.76066,419.58992,2,2470.8216774162966,129.1095191983008,129.35146489186374,661.1343175780687,234.7758021620888,1.167851805757562,-0.16785180575756198,0.16785180575756198,2023,146
800 Walnut Street (near 8 Street),3,Tue,7,1,523.597,884.3247,1059.9006,1558.183,194.83925,1997.518,891.4735,978.3254,1029.17363,311.11935,335.1592,345.8634,280.64576,281.41178,282.45853,3818.809,3821.822,3836.955,432.5923,438.4816,459.3795,183.7521,184.8147,188.5864,63.93754,229.21995,230.16045,7842.603,7844.808,7846.771,66.86108,76.21121,103.11062,2,2930.0910569252214,23.45235441355058,219.4772486976668,421.96078962978754,339.5537334789357,1.1356405408856665,-0.13564054088566646,0.13564054088566646,2023,147
900 Chestnut St (near 10 St),3,Tue,9,1,238.0488,469.3118,604.0395,1396.012,1445.628,1472.113,766.6367,1013.3647,1188.487,79.26219,101.0339,111.388,338.28007,342.00863,346.86527,3230.982,3236.941,3251.997,471.4799,471.4799,493.6934,86.64106,102.91038,120.55655,60.95652,109.6801,126.94841,8038.691,8041.181,8043.431,418.07344,419.11178,420.33538,2,2474.26027094571,136.15777894997487,123.84928660216647,667.5793855121271,238.20192554666394,1.1782603649764718,-0.1782603649764718,0.1782603649764718,2023,148
900 Walnut Street (near 10 Street),3,Thu,7,1,64.99524,73.85461,78.70668,90.38955,1420.957,1929.936,46.46996,82.60672,837.92177,76.60757,81.00151,83.05804,169.93426,170.29378,176.29377,3859.812,3872.744,3887.649,516.2803,654.7593,732.9857,93.97077,118.05566,131.96399,120.06518,126.25091,128.58456,7369.374,7371.721,7373.825,370.66443,387.19322,404.69619,2,3149.9695899660514,117.51740270032754,178.7487715727307,419.9037441037893,288.6077659738645,1.134999828010423,-0.13499982801042298,0.13499982801042298,2023,149
100 Broad (near Walnut St),4,Fri,9,1,686.4404,688.0856,701.7737,1554.719,1978.099,2488.709,457.27362,468.02846,473.9343,305.32607,308.3329,310.8122,30.26416,34.29026,59.10491,4018.772,4045.383,4074.619,601.9115,669.6698,920.1695,1040.9537,1240.39206,1242.44443,739.0862,1113.6219,1128.2737,5751.449,5754.484,5757.288,160.50695,168.41485,253.8096,2,3032.5956945790113,65.95892686846547,214.29753883245314,489.02140134716245,173.98221860585758,1.115528958879768,-0.1155289588797681,0.1155289588797681,2023,150
1000 Chestnut St (near 11 St),4,Mon,7,1,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,1.2231478666246611,-0.22314786662466113,0.22314786662466113,2023,151
1000 Chestnut St (near 11 St),4,Thu,8,1,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,1.224591852953794,-0.22459185295379402,0.22459185295379402,2023,152
1000 Chestnut St (near 11 St),4,Tue,8,1,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,1.2250733766246142,-0.22507337662461424,0.22507337662461424,2023,153
